machine_type,vibration_mm_s,spindle_current_percent,spindle_temperature_C,acoustic_dba,lubrication_pressure_bar,coolant_temperature_C,active_failure,status
cnc,4.41,62.54,59.25,95.11,2,25.07,spindle_bearing_failure,warning
cnc,2.61,47.01,42.82,77.8,1.34,26.17,lubrication_failure,warning
cnc,4.22,73.06,41.91,85.54,2.16,26.16,tool_breakage,warning
cnc,0.74,42.99,37.21,70.47,2.13,25.82,none,running
cnc,1.25,50.05,39.29,75.27,2.22,27.93,tool_wear,running
cnc,2.24,50.42,59.74,88.15,2.05,24.95,spindle_bearing_failure,warning
cnc,4.56,86.25,51.43,103.46,2.27,26.35,tool_breakage,fault
cnc,4.12,62.4,65.84,106.28,2.2,26.07,spindle_bearing_failure,warning
cnc,2.76,39.16,61.49,78.5,0.72,27.12,lubrication_failure,fault
cnc,1.07,34.05,32.24,60.25,2.14,25.19,tool_wear,running
cnc,2.4,46.09,64.22,90.78,1.05,25,lubrication_failure,warning
cnc,6.66,88.51,49.84,94.53,2.14,26.56,tool_breakage,fault
cnc,1.45,62.22,46.84,98.18,2.16,28.03,tool_wear,warning
cnc,4.04,72.04,47.82,89.38,2.19,26.72,tool_breakage,warning
cnc,4.24,81.62,56.37,97.66,2.01,25.54,tool_breakage,warning
cnc,2.81,37.75,44.91,78.87,1,25.18,lubrication_failure,warning
cnc,0.79,41.57,42.21,79.85,2.08,24.94,none,running
cnc,7.41,86.7,55.31,101.41,2.05,26.55,tool_breakage,fault
cnc,5.77,71.38,44.89,90.42,2.11,24.27,tool_breakage,fault
cnc,2.21,42.06,49.13,78.93,1.06,25.39,lubrication_failure,warning
cnc,0.85,44.59,42.01,81.77,2.09,25.04,none,running
cnc,4.85,60.85,43.45,78.48,2.03,25.07,tool_breakage,fault
cnc,2.58,45.52,55.03,92.06,1.17,26.48,lubrication_failure,warning
cnc,3.77,60.39,59.98,99.73,2.12,25.96,spindle_bearing_failure,warning
cnc,3.66,55.14,67.17,86.41,2.1,24.71,tool_breakage,warning
cnc,1.37,51.8,46.57,79.68,1.86,25.3,tool_wear,running
cnc,2.53,36.66,23.33,55,2.26,26.76,tool_breakage,warning
cnc,2.04,39.69,23.1,55,2.14,24.59,tool_breakage,warning
cnc,6.95,80.31,48.52,96.19,2.05,26.2,tool_breakage,fault
cnc,1.54,59.45,50.08,97.58,2.1,27.49,tool_wear,warning
cnc,2.92,48.04,58.45,94.89,1.33,27.68,lubrication_failure,warning
cnc,5.46,94.09,57.99,100.33,2.22,25.8,tool_breakage,fault
cnc,0.34,20.78,20.27,55,1.88,25.93,none,running
cnc,0.77,21.64,24.33,55,0.91,25.73,lubrication_failure,warning
cnc,1.05,35.42,26.43,55,2.25,27.42,tool_wear,running
cnc,3.7,62.31,39.12,81.06,2.09,25.89,tool_breakage,warning
cnc,6.37,65.71,45.63,86.32,2.05,25.39,tool_breakage,fault
cnc,0.72,41.32,37.66,70.66,2.15,27.07,none,running
cnc,1.57,54.66,45.2,85.25,2.04,26.01,tool_wear,running
cnc,2.82,57.74,57.75,91.69,0.87,26.49,lubrication_failure,warning
cnc,1.91,36.37,38.45,56.53,1.35,24.37,lubrication_failure,running
cnc,2.29,46.01,63.94,93.06,2.14,27.42,spindle_bearing_failure,warning
cnc,2.95,56.73,56.87,87.41,2.02,25.36,spindle_bearing_failure,warning
cnc,5.27,83.16,49.44,97.79,2.1,26.5,tool_breakage,fault
cnc,4.92,79.02,56.5,107.88,1.88,27.36,tool_breakage,fault
cnc,0.83,41.02,41.2,79.95,2.02,26.36,none,running
cnc,0.68,45.62,42.19,78.05,2.19,25.91,none,running
cnc,2.18,39.2,49.83,90.26,0.92,25.8,lubrication_failure,warning
cnc,1.33,62.39,50.45,98.78,1.98,27.96,tool_wear,warning
cnc,7.12,87.32,53.45,100.11,2.11,26.16,tool_breakage,fault
cnc,0.79,43.79,42.73,83.12,2.15,25.58,none,running
cnc,4.64,52.75,34.44,65.67,1.97,26.93,tool_breakage,fault
cnc,5.82,85.55,54.56,104.71,2.05,27.54,tool_breakage,fault
cnc,4.19,69.9,38.81,75.95,2.03,24.16,tool_breakage,warning
cnc,1.01,50.9,44.23,79.23,2.01,25.24,tool_wear,running
cnc,1.92,29.74,48.99,65.22,2.25,26.17,spindle_bearing_failure,running
cnc,3.02,56.48,62.43,88.64,1.1,24.54,lubrication_failure,warning
cnc,5.89,80.02,48.32,93.11,2.24,25.3,tool_breakage,fault
cnc,5.4,81.05,44.29,87.46,2.21,25.2,tool_breakage,fault
cnc,2.4,44.47,64.23,80.55,1.43,26.56,lubrication_failure,warning
cnc,2.85,69.27,57.4,101.65,0.92,27.43,lubrication_failure,warning
cnc,0.79,44.2,42.33,84.46,2.16,26.45,none,running
cnc,2.41,60.58,56.18,99.14,1.17,26.1,lubrication_failure,warning
cnc,1.41,38.37,45.95,65.47,1.97,27.05,spindle_bearing_failure,running
cnc,0.8,37.96,32.92,56.53,2.03,25.94,tool_wear,running
cnc,0.82,44.09,45.85,88.17,2.24,25.02,none,running
cnc,1.46,55.86,54.08,95.51,2.25,26.99,tool_wear,warning
cnc,0.83,46.68,45.91,79.73,2.09,25.11,none,running
cnc,2.49,57.84,63.04,90.07,0.93,26.27,lubrication_failure,warning
cnc,3.28,47,59.91,85.04,0.68,27.22,lubrication_failure,fault
cnc,0.89,49.85,44.73,88.32,2.15,25.42,none,running
cnc,1.3,22.28,29.09,55,0.85,25.87,lubrication_failure,warning
cnc,3.51,57.12,58.12,88.87,1.36,27.32,lubrication_failure,warning
cnc,0.77,39.43,37.22,78.59,2.09,26.47,none,running
cnc,6.26,85.21,48.22,96.75,2.29,25.34,tool_breakage,fault
cnc,6.8,79.2,47.67,95.16,1.96,23.86,tool_breakage,fault
cnc,0.6,39.34,38.74,69.65,2.18,25.46,none,running
cnc,4.44,70.23,43.61,83.15,2.04,26.61,tool_wear,warning
cnc,1.72,34.92,33.98,55.64,2.13,25.62,spindle_bearing_failure,running
cnc,0.71,40.07,38.53,70.78,2.13,27.33,none,running
cnc,0.89,37.28,37.42,73.86,2.09,25.51,none,running
cnc,2.63,47.96,76.09,92.4,1.12,26.33,lubrication_failure,fault
cnc,4.67,91.72,51.53,96.28,2.08,27.33,tool_breakage,fault
cnc,3.01,44,50.87,79.19,0.72,26.33,lubrication_failure,fault
cnc,1.3,52.03,47.95,78.84,1.96,25.79,tool_wear,running
cnc,0.86,40.7,41.98,81.57,2.03,25.57,none,running
cnc,1.9,48.71,49.2,82.89,0.88,25.07,lubrication_failure,warning
cnc,0.78,38.83,37.67,72.34,2.25,27.88,none,running
cnc,1,48.15,45.02,89.84,2.1,25.95,none,running
cnc,0.82,40.7,40.19,76.39,2.13,26.76,none,running
cnc,0.83,32.62,25.47,55,2.16,25.26,tool_wear,running
cnc,5.62,91.1,50.41,94.23,2.34,25.84,tool_breakage,fault
cnc,0.78,33.1,28.82,55,2.08,25.92,tool_wear,running
cnc,1.17,54.44,40.28,77.79,2.08,25.68,tool_wear,running
cnc,1.3,51.83,48.59,94.99,1.96,27.28,tool_wear,warning
cnc,2.73,43.14,45.11,76.92,1.92,25.79,spindle_bearing_failure,warning
cnc,0.81,35.29,32.16,57.64,1.84,26.51,tool_wear,running
cnc,4.06,68.63,41.31,83.9,1.9,27.23,tool_breakage,warning
cnc,6.36,81.09,52.93,93.11,2.01,24.96,tool_breakage,fault
cnc,1.22,54.83,43.79,82.12,2.14,27.4,none,running
cnc,2.39,51.32,59.09,91.72,1.79,27.16,spindle_bearing_failure,warning
cnc,3.5,47.27,68.66,96.51,2.12,25.81,spindle_bearing_failure,warning
cnc,6.46,65.76,44.64,88.24,2.01,26.93,tool_wear,fault
cnc,2.09,36.23,33.55,62.41,2.24,26.1,spindle_bearing_failure,warning
cnc,1.93,38.39,58.66,79.37,2.14,27.47,spindle_bearing_failure,warning
cnc,0.37,26.23,22.95,55,1.89,26.1,none,running
cnc,1.59,44.48,59.52,87.96,1.29,26.28,lubrication_failure,warning
cnc,3.21,46,27.35,56.54,2.22,26.39,tool_breakage,warning
cnc,5.74,74.8,46.05,81.03,2.2,25.54,tool_breakage,fault
cnc,6.53,78.1,43.52,85.58,2.13,25.14,tool_breakage,fault
cnc,3.18,47.18,54.66,81.38,2.11,25.8,spindle_bearing_failure,warning
cnc,0.72,45.89,44.58,81.21,1.93,25.11,none,running
cnc,3.49,58.1,71.36,87.07,1.01,24.71,lubrication_failure,fault
cnc,1.69,51.03,50.49,91.36,2.17,26.16,tool_wear,running
cnc,1.55,47.85,42.04,78.97,1.99,26.31,tool_wear,running
cnc,2.06,48.36,46.86,72.58,1.15,25.51,lubrication_failure,warning
cnc,1.61,40.23,52.13,79.16,0.77,24.87,lubrication_failure,fault
cnc,4.35,51.09,35.19,70.46,2.24,26.36,tool_breakage,warning
cnc,1.06,26.38,32.24,55,1.4,25.97,lubrication_failure,running
cnc,4.1,50.2,52.94,88.48,2.03,25.11,spindle_bearing_failure,warning
cnc,6.72,82.04,52.04,98.85,2.04,25.33,tool_breakage,fault
cnc,3.97,60.64,68.95,94.75,2,26.78,spindle_bearing_failure,warning
cnc,0.74,36.98,33.58,66.65,2.11,24.36,none,running
cnc,0.42,23.98,22.6,55,1.96,24.71,none,running
cnc,1.55,56.43,52.69,94.86,2.13,25.26,tool_wear,warning
cnc,1.48,49.29,48.97,90.62,2.31,25.41,tool_wear,running
cnc,0.68,31.21,29.97,57.73,2.01,26.25,none,running
cnc,7.38,84.23,48.88,96.22,2.21,27.81,tool_breakage,fault
cnc,4.15,63.33,63.04,98.62,1.91,27.03,spindle_bearing_failure,warning
cnc,0.81,51.51,46.33,89.21,2.35,25.36,none,running
cnc,2.55,39.29,51.02,76.69,1.29,25.36,lubrication_failure,warning
cnc,1.14,47.47,38.02,72.39,2.19,27.31,tool_wear,running
cnc,2.25,28.5,38.17,55.78,1.97,26.36,spindle_bearing_failure,warning
cnc,7.16,89.53,51.19,99.06,2.02,26.4,tool_breakage,fault
cnc,1.98,43.48,53.08,73.72,1.1,26.25,lubrication_failure,warning
cnc,2.87,41.6,46.18,90.41,0.69,26.86,lubrication_failure,fault
cnc,2.48,59.76,69.54,102.22,2.16,27.31,spindle_bearing_failure,warning
cnc,1.97,39.79,47.96,76.48,1.89,25.47,spindle_bearing_failure,running
cnc,3.58,56.36,61.55,96.26,2.15,25.07,spindle_bearing_failure,warning
cnc,3.34,47.92,54.35,80.11,2.25,27.03,spindle_bearing_failure,warning
cnc,0.94,32.21,34.94,61.16,1.87,25.39,tool_wear,running
cnc,4.29,74.77,49.4,93.36,2.09,27.51,tool_breakage,warning
cnc,6.95,87.95,57.57,108.96,1.86,27.68,tool_breakage,fault
cnc,3.83,64.47,40.93,77.49,1.91,25.15,tool_breakage,warning
cnc,0.83,34.37,30.58,55,2.16,25.6,tool_wear,running
cnc,6.54,76.26,46.47,88.08,2.27,24.01,tool_breakage,fault
cnc,2.93,46.83,51.89,83.05,1.95,26.95,spindle_bearing_failure,warning
cnc,2.29,46.87,61.75,86.26,0.72,26.74,lubrication_failure,fault
cnc,1.17,42.29,40.13,60.25,0.75,24.99,lubrication_failure,fault
cnc,0.75,43.25,45.2,86.69,2.15,26.37,none,running
cnc,1.43,49.27,50.58,81.72,2.16,28.17,tool_wear,running
cnc,1.47,58.33,52.31,89.04,1.89,27.29,tool_wear,running
cnc,4.74,62.4,34.32,62.71,2.1,26.72,tool_breakage,fault
cnc,1.15,62.24,53.78,102.34,1.87,24.19,tool_wear,warning
cnc,2.68,28.43,43.96,63.32,2.01,25.84,spindle_bearing_failure,warning
cnc,0.61,39.63,39.2,72.53,2.15,26.59,none,running
cnc,1.83,30.17,33.53,58.17,1.36,25.24,lubrication_failure,running
cnc,6.16,77.36,51.4,95.48,2.03,25.14,tool_breakage,fault
cnc,1.24,38.08,31.94,63.73,1.9,24.58,tool_wear,running
cnc,1.25,62.33,53.37,91.39,2.06,26.53,tool_wear,running
cnc,1.11,44.22,43.17,85.76,2.08,25.25,tool_wear,running
cnc,0.65,39.1,35.72,68.38,2.16,27.02,none,running
cnc,0.78,42.09,42.76,80.81,1.98,26.82,none,running
cnc,3.08,47.33,56.06,93.35,2,27.55,spindle_bearing_failure,warning
cnc,1.73,27.73,28.73,55,2.06,25.22,spindle_bearing_failure,running
cnc,0.73,50,43.75,85.35,1.93,26.94,none,running
cnc,2.38,40.11,40.31,63.53,1.93,26.94,spindle_bearing_failure,warning
cnc,2.65,47.22,57.01,98.07,2.11,26.13,spindle_bearing_failure,warning
cnc,3.84,57.27,44.91,84.87,2.02,24.96,tool_breakage,warning
cnc,2.13,38.12,55.36,86.56,0.76,27.09,lubrication_failure,fault
cnc,1.89,30.87,29.96,55,0.68,26.66,lubrication_failure,fault
cnc,2.71,69.2,70.05,95.04,1.03,25.28,lubrication_failure,fault
cnc,2.57,55.33,53.9,82.66,2.07,24.41,spindle_bearing_failure,warning
cnc,2.74,42.06,48.57,84.01,1.21,24.44,lubrication_failure,warning
cnc,3.21,63.06,56.13,91.72,0.64,26.04,lubrication_failure,fault
cnc,2.76,46.56,52.59,75.32,0.94,26.48,lubrication_failure,warning
cnc,3.5,41.42,25.79,55,2.16,27.08,tool_breakage,warning
cnc,2.8,53.88,64.88,99.34,1.18,25.96,lubrication_failure,warning
cnc,1.65,65.34,50.75,94.32,1.89,26.86,tool_wear,warning
cnc,2.85,41.5,47.97,88.01,2.12,27.24,spindle_bearing_failure,warning
cnc,1.74,43.81,49.88,82.24,2.21,24.82,spindle_bearing_failure,running
cnc,0.62,35.88,35.89,69.35,2.1,26.99,none,running
cnc,6.52,90.85,55.02,98.48,1.99,25.61,tool_wear,fault
cnc,5.14,73.67,43.65,84.01,2.1,26.31,tool_breakage,fault
cnc,1.52,57.18,40.77,79.63,2.18,26.23,tool_wear,running
cnc,6.01,71.46,43.7,81.31,2.27,26.64,tool_breakage,fault
cnc,0.67,36.57,38.64,69.83,2.03,24.98,none,running
cnc,3.63,57.23,35.5,61.99,2,26.26,tool_breakage,warning
cnc,1.53,55.05,39.44,70.64,1.9,25.77,tool_wear,running
cnc,0.7,41.98,38.71,74.15,1.95,26.11,none,running
cnc,1.6,39.28,52.42,68.42,1.21,25.76,lubrication_failure,running
cnc,2.32,42.1,59.09,88.26,2.1,25.12,tool_breakage,warning
cnc,1.47,41.21,62.16,82.63,0.99,26.29,lubrication_failure,warning
cnc,1.22,53.83,39.88,78.99,2.26,26.58,tool_wear,running
cnc,0.98,41.09,44,83.57,2.11,25.39,none,running
cnc,0.75,36.76,36.81,68.49,1.97,27.28,none,running
cnc,3.47,53.52,60.98,89.5,1.16,24.39,lubrication_failure,warning
cnc,3.55,77.77,42.36,76.82,2.07,26.06,tool_breakage,warning
cnc,5.15,73.06,47.24,92.65,2.16,25.49,tool_breakage,fault
cnc,2.5,46.8,64.17,85.99,1.98,25.16,spindle_bearing_failure,warning
cnc,4.39,71.46,52.48,95.88,2.04,25.89,tool_breakage,warning
cnc,3.47,57.86,71.57,94.47,1.95,26.23,spindle_bearing_failure,fault
cnc,1.63,61,46.95,86.1,2.03,24.82,tool_wear,running
cnc,0.88,47.84,44.75,89.19,2.27,24.81,none,running
cnc,3.16,44.49,65.96,90.71,1.93,26.09,spindle_bearing_failure,warning
cnc,3.14,53.34,51.61,96.18,1.04,26.15,lubrication_failure,warning
cnc,0.33,22.92,23.25,55,2.28,25.48,none,running
cnc,2.38,55.12,64.11,89.87,0.89,27.43,spindle_bearing_failure,warning
cnc,3.3,39.7,56.84,77.61,2.17,25.43,spindle_bearing_failure,warning
cnc,2.03,53.09,62.22,97.6,1.01,25.91,lubrication_failure,warning
cnc,1.14,61.26,55.97,92.31,2.24,24.99,tool_wear,warning
cnc,1,41.6,39.06,73.34,2.35,26.09,tool_wear,running
cnc,4.01,75.81,41.37,83.41,2.31,26.1,tool_breakage,warning
cnc,2.1,61.97,72.48,95.69,1.09,25.19,lubrication_failure,fault
cnc,3.04,56.65,55.03,94.44,1.34,25.54,lubrication_failure,warning
cnc,0.75,39.03,40.05,76.13,2.01,25.24,none,running
cnc,6.63,89.04,57.3,108.83,1.96,27.51,tool_breakage,fault
cnc,2.27,44.01,51.9,83.48,0.98,26.64,lubrication_failure,warning
cnc,2.35,49.17,53.39,71.59,0.99,27.06,lubrication_failure,warning
cnc,0.72,36.01,29.57,55,1.93,26.66,tool_wear,running
cnc,1.28,23.07,23.78,55,1.05,25.25,lubrication_failure,warning
cnc,0.48,26.86,28.21,55,2.13,24.41,none,running
cnc,1.94,58.87,57.75,78.01,0.89,27.36,lubrication_failure,warning
cnc,6.8,77.18,48.98,100.6,2,25.71,tool_breakage,fault
cnc,0.73,42,41.08,82.89,2.06,26.79,none,running
cnc,3.31,46.83,56.72,80.71,2,24.91,spindle_bearing_failure,warning
cnc,1.87,34.24,32.19,55,1.05,25.72,lubrication_failure,warning
cnc,2.62,52.98,61.22,93.33,0.76,25.79,lubrication_failure,fault
cnc,1.71,47.71,48.16,78.11,2.17,25.77,tool_wear,running
cnc,4.9,92.65,47.42,87.34,2.22,27.09,tool_breakage,fault
cnc,4.78,55.33,31.6,62.95,2.15,26.12,tool_breakage,fault
cnc,0.77,41.69,44.71,80.01,2.1,27.21,none,running
cnc,3.93,48.5,31.51,56.51,2.08,25.44,tool_breakage,warning
cnc,1.63,29.47,31.37,55,0.97,26.27,lubrication_failure,warning
cnc,3.18,49.5,68.82,88.73,1.25,26.35,lubrication_failure,warning
cnc,2.91,54.84,51.85,85.38,2.03,25.52,tool_wear,warning
cnc,0.74,52.21,46.9,86.31,2.32,26.38,none,running
cnc,3.95,59.56,60.51,96.49,1.96,26.12,spindle_bearing_failure,warning
cnc,5.98,77.44,50.08,95.52,1.86,25.34,tool_breakage,fault
cnc,2.62,43.18,38.9,67.93,2.04,24.56,spindle_bearing_failure,warning
cnc,0.79,39.07,40.84,72.14,2.09,25.54,none,running
cnc,2.66,38.63,54.07,77.68,2.17,27.8,spindle_bearing_failure,warning
cnc,0.79,45.24,35.94,66.73,2.23,25.24,tool_wear,running
cnc,0.99,51.56,46.91,86.22,2,26.99,none,running
cnc,0.7,37.59,36.2,77.29,2.32,26.61,none,running
cnc,1.67,70.64,54.19,98.56,1.97,27.75,tool_wear,warning
cnc,1.74,56.24,56.82,85.52,1.25,25.94,lubrication_failure,running
cnc,2.61,36.5,56.23,79.17,0.67,25.54,lubrication_failure,fault
cnc,5.64,77.95,47.15,83.62,2.01,26.23,tool_breakage,fault
cnc,0.34,22.07,20,55,1.97,27.64,none,running
cnc,6.12,78.78,51.41,110,1.95,25.8,tool_breakage,fault
cnc,1.05,44.52,42.72,73.66,2.28,26.52,tool_wear,running
cnc,3.06,55.1,57.08,82.9,1.1,26.82,lubrication_failure,warning
cnc,0.77,41.45,39.85,74.61,1.97,26.12,none,running
cnc,1.62,59.35,50.14,91.63,2.04,25.6,tool_wear,running
cnc,1.21,61.81,49.97,89.56,1.82,27.14,tool_wear,running
cnc,2.5,40.72,23.88,55,2.17,26.69,tool_breakage,warning
cnc,3.65,50.64,31.83,62.19,2.21,26.26,tool_breakage,warning
cnc,3.17,47.29,27.98,55,2.06,24.81,tool_breakage,warning
cnc,0.72,40.33,39.87,73.53,2.14,27.62,none,running
cnc,0.95,51.12,48.86,84.51,2.05,26.12,none,running
cnc,0.88,45.01,43.75,87.34,2.17,24.9,none,running
cnc,2.21,38.42,48.66,67.63,0.9,27.81,lubrication_failure,warning
cnc,3.02,52.83,65.34,102.39,2.14,24.55,spindle_bearing_failure,warning
cnc,2.51,30.27,36.78,55.53,0.98,26.34,lubrication_failure,warning
cnc,0.73,40.11,39.54,73.59,2.15,25.59,none,running
cnc,1.17,23.82,27.62,55,1.02,26.5,lubrication_failure,warning
cnc,2.62,58.44,66.89,88.06,1.04,25.36,lubrication_failure,warning
cnc,1.2,52.82,45.02,78.28,2.21,24.42,tool_wear,running
cnc,1.69,44.82,56.57,81.31,0.72,25.08,lubrication_failure,fault
cnc,0.76,46.6,42.68,89.55,2.07,25.83,none,running
cnc,0.78,38.79,41.12,83.47,2.08,24.87,none,running
cnc,6.37,82.46,48.38,88.88,2.11,25.83,tool_breakage,fault
cnc,4.87,91.27,53.04,102.38,2.1,26.74,tool_breakage,fault
cnc,0.63,35.28,35.33,71.38,2.03,25.77,none,running
cnc,0.77,36.71,35.41,71,2.24,25.71,none,running
cnc,2.22,40.75,43.68,60.84,0.87,26.29,lubrication_failure,warning
cnc,1.13,56.58,49.03,86.26,2.15,26.13,tool_wear,running
cnc,2.65,53.5,71.12,100.75,2.02,25.68,spindle_bearing_failure,fault
cnc,0.78,45.58,42.86,82.89,2.15,25.01,none,running
cnc,4.5,87.2,43.6,90.95,2.01,25.76,tool_breakage,warning
cnc,0.85,43.9,38.41,76.16,2.16,25.5,none,running
cnc,5.4,75.95,46.29,90.79,2.12,25.99,tool_breakage,fault
cnc,0.74,41.23,40.21,77.82,1.9,26.79,none,running
cnc,3.39,55.35,32.63,60.52,2.17,24.44,tool_breakage,warning
cnc,1.15,58.71,43.23,85.31,2.13,24.39,tool_wear,running
cnc,3.01,47.01,50.75,75.62,1.18,25.2,lubrication_failure,warning
cnc,5.55,89.02,58.58,104.79,2.24,25.62,tool_breakage,fault
cnc,2.02,60.4,69.57,88.28,0.72,28.24,lubrication_failure,fault
cnc,1.56,68.56,54.08,99.95,1.97,24.75,tool_wear,warning
cnc,1.31,63.33,50.87,100.58,2.21,27.2,tool_wear,warning
cnc,6.53,81.8,50.44,102.53,2.28,25.52,tool_breakage,fault
cnc,0.92,47.54,41.03,87,2.02,25.81,none,running
cnc,3.21,43.17,66.01,91.02,1.23,25.02,lubrication_failure,warning
cnc,5.22,77.72,52.45,103.26,1.95,26.81,tool_breakage,fault
cnc,0.78,46.94,42.16,86.16,1.96,26.64,none,running
cnc,1.01,46.72,44.63,82.69,1.95,25.76,none,running
cnc,4.25,72.46,46.11,79.9,1.99,26.41,tool_breakage,warning
cnc,1.51,49.05,56.46,86.72,1.24,26.59,lubrication_failure,running
cnc,0.68,38.06,37.45,69.89,2.31,26.8,none,running
cnc,5.67,84.32,56.11,104.29,2,25.43,tool_breakage,fault
cnc,1.41,53.5,47.92,81.76,2.08,26.61,tool_wear,running
cnc,3.21,44.63,26.25,55,2.12,26.73,tool_breakage,warning
cnc,1.24,33.67,39.46,58.8,0.74,26.94,lubrication_failure,fault
cnc,0.91,49.13,44.67,86.89,2,26.76,none,running
cnc,2.54,31.98,35.52,55,2.18,25.14,spindle_bearing_failure,warning
cnc,0.57,40.08,35.1,74.46,2.31,25.06,none,running
cnc,4.15,55.96,57.27,94.43,1,25.43,lubrication_failure,warning
cnc,3.55,62.15,65.77,92.62,0.81,27.38,lubrication_failure,warning
cnc,3.27,52.2,28.97,55,2.21,26.72,tool_breakage,warning
cnc,1.58,54.04,52.96,73.63,1.13,25.72,lubrication_failure,warning
cnc,0.84,43.7,42.16,83.26,2.13,25.91,none,running
cnc,1.35,22.5,33.74,55,2.24,26.14,spindle_bearing_failure,running
cnc,0.88,48.05,45.59,88.39,2.31,25.32,none,running
cnc,0.66,39.91,38.28,70.14,1.97,27.63,none,running
cnc,0.88,46.58,47.54,81.27,2.01,26.3,none,running
cnc,1.2,57.36,44.38,82.66,2.18,26.71,tool_wear,running
cnc,6.73,91.14,54.89,102.58,2.07,27.19,tool_breakage,fault
cnc,0.76,41.51,39.4,73.17,2.07,25.74,none,running
cnc,1.4,66.26,55.18,93.07,2.04,26.03,tool_wear,warning
cnc,3.08,38.93,53.4,82.25,2.09,26.25,spindle_bearing_failure,warning
cnc,3.17,52.22,32.05,67.88,2.04,25.56,tool_breakage,warning
cnc,2.2,58.33,61.7,99.98,2.13,26.73,spindle_bearing_failure,warning
cnc,0.62,39.38,34.51,67.25,2.21,26.59,none,running
cnc,0.58,27.18,21.33,55,2,25.53,tool_wear,running
cnc,0.76,39.71,40.6,73.03,2.05,25.37,none,running
cnc,2.23,39.68,36.82,61.79,1.95,27.28,spindle_bearing_failure,warning
cnc,1.53,50.97,45.64,81.85,2.12,25.68,tool_wear,running
cnc,3.33,45.84,50.72,89.97,0.83,25.27,lubrication_failure,warning
cnc,6.72,84.28,45.67,99.09,2.06,26.39,tool_breakage,fault
cnc,5.43,65.11,45.23,90.36,2.08,26.14,tool_breakage,fault
cnc,1.95,40.89,56.66,71.05,0.74,27.38,lubrication_failure,fault
cnc,0.75,37.54,30.86,55,1.87,25.96,tool_wear,running
cnc,0.74,37.02,36.54,71.39,1.94,25.2,none,running
cnc,0.83,45.94,41.05,80.51,2.18,27,none,running
cnc,0.67,28.95,29.36,55.57,1.93,26.99,none,running
cnc,2.27,41.12,56.64,80.83,1.97,25.75,spindle_bearing_failure,warning
cnc,1.48,59.22,48.17,88.49,1.87,24.11,tool_wear,running
cnc,1.41,48.42,40.87,79.45,2.25,24.62,tool_wear,running
cnc,1.51,37.2,46.48,60.96,1.34,25.76,spindle_bearing_failure,running
cnc,4.32,64.96,42.07,79.01,2.28,26.83,tool_breakage,warning
cnc,3.56,54.69,67.48,89.38,0.74,25.77,lubrication_failure,fault
cnc,1.41,20.24,23.66,55,2.2,25.96,spindle_bearing_failure,running
cnc,1.87,66.11,54.21,105.73,2.04,26.45,tool_wear,warning
cnc,4.11,55.33,35.25,63.22,2.23,25.14,tool_breakage,warning
cnc,0.81,26.12,23.43,55,1.92,25.84,tool_wear,running
cnc,1.21,44.2,38.44,78.34,1.95,26.18,tool_wear,running
cnc,2.33,56.65,64.63,102.94,1.97,25.78,spindle_bearing_failure,warning
cnc,2.85,42.75,30.73,58.72,1.91,25.63,tool_breakage,warning
cnc,6.19,71.05,43.21,77.99,1.92,26.73,tool_breakage,fault
cnc,1.22,60.43,50.48,89.49,2.12,26.23,tool_wear,running
cnc,2.41,33.72,39.42,59.34,2.23,26.68,spindle_bearing_failure,warning
cnc,1.66,71.35,48.04,103.36,1.98,26.57,tool_wear,warning
cnc,3.53,66.54,64.72,110,0.93,26.2,lubrication_failure,warning
cnc,1.29,45.38,43.91,71.75,2.06,26.7,tool_wear,running
cnc,1.26,59.98,49.78,95,1.89,26.1,tool_wear,warning
cnc,3.45,49.32,56.4,88.8,1.19,27.67,lubrication_failure,warning
cnc,7.14,76.6,49.1,92.64,2.12,25.77,tool_breakage,fault
cnc,2.71,57.61,57,102.2,1.87,26.75,spindle_bearing_failure,warning
cnc,1.3,24.48,26.59,55,2.29,25.31,spindle_bearing_failure,running
cnc,1.7,43.19,63.78,91.33,1.23,24.54,lubrication_failure,warning
cnc,4.81,76.94,47.45,83.03,2.22,26.53,tool_breakage,fault
cnc,1.45,60.32,47.1,91.98,1.89,27.93,tool_wear,running
cnc,1.79,62.65,50.18,101.21,1.9,27.17,tool_wear,warning
cnc,5.8,87.14,52.61,108.25,2.22,27.52,tool_breakage,fault
cnc,1.39,44.04,44.37,69.36,0.64,25.44,lubrication_failure,fault
cnc,4.93,64.23,44.02,86.84,2.29,27.05,tool_breakage,fault
cnc,4.26,58.16,32.36,57.62,2.18,25.64,tool_breakage,warning
cnc,3.28,63.75,68.14,96.21,0.68,26.77,lubrication_failure,fault
cnc,1.14,54.89,46.31,87.62,2.14,26.34,tool_wear,running
cnc,1.05,55.62,39.45,80.41,1.92,26.29,tool_wear,running
cnc,2.2,37.99,38.88,65.98,0.61,27.01,lubrication_failure,fault
cnc,3.2,50.62,50.11,79.66,0.94,25.77,lubrication_failure,warning
cnc,2.4,49.55,27.26,55,2.07,28.38,tool_breakage,warning
cnc,1.26,44.33,40.87,79.46,1.91,27.31,tool_wear,running
cnc,1.8,24.97,30.85,55,2.16,25.08,spindle_bearing_failure,running
cnc,4.54,76.18,48.97,80.31,2.28,26.27,tool_breakage,fault
