machine_type,vibration_mm_s,motor_current_A,gearbox_temperature_C,belt_speed_mps,load_kg,belt_alignment_mm,active_failure,status
conveyor,3.44,13.34,46.79,1.3,276.12,5.77,overload,warning
conveyor,4.7,8.6,57.95,1.45,181.42,4.78,roller_bearing_failure,fault
conveyor,2.42,7.74,49.77,1.18,272.55,5.07,belt_misalignment,warning
conveyor,0.76,7.78,45.07,1.54,189.31,1.9,none,running
conveyor,2.81,10.65,75.01,1.16,401.78,6.55,overload,fault
conveyor,1.09,11.03,70.61,1.54,230.39,3.33,gearbox_overheating,warning
conveyor,0.84,5.86,47.32,1.67,186.21,4.13,none,running
conveyor,3.67,8.06,59.48,1.38,197.74,7.77,roller_bearing_failure,warning
conveyor,4.5,9.04,56.44,1.53,245.86,2.84,roller_bearing_failure,fault
conveyor,1.95,10.95,57.11,1.46,393.61,7.45,overload,fault
conveyor,2.57,8.93,53.64,1.19,265.05,2.48,overload,warning
conveyor,3.34,11.64,89.98,1.2,260.37,1.99,gearbox_overheating,fault
conveyor,2.98,10.44,75.53,1.3,379.98,4.05,overload,warning
conveyor,2.01,14.87,73.9,1.35,396.8,7.03,overload,fault
conveyor,0.31,6.52,44.03,1.52,168.27,3.41,none,running
conveyor,0.74,7.45,47.76,1.59,177.75,2.66,none,running
conveyor,0.69,5.69,38.24,1.67,135.64,0.97,none,running
conveyor,1.32,5.83,51.07,1.37,209.19,4.65,none,running
conveyor,1.48,10.65,54.05,1.06,180.72,5.42,belt_slip,warning
conveyor,1.09,10.42,57.98,0.63,157.43,4.88,belt_slip,warning
conveyor,0.79,9.05,99.3,1.44,221.16,1.67,gearbox_overheating,fault
conveyor,3.53,9.2,42.73,1.55,205.92,4.94,roller_bearing_failure,warning
conveyor,1.46,19.6,70.27,0.27,273.25,8.84,jam,fault
conveyor,1.53,16.69,66.72,1.02,470.71,2.94,overload,fault
conveyor,1.8,13.63,52.72,0.79,314.14,2.79,belt_slip,warning
conveyor,2.4,8.78,82.28,1.55,171.37,6.43,gearbox_overheating,fault
conveyor,2.88,8.71,40.31,1.23,221.64,13.91,belt_misalignment,fault
conveyor,2.54,11.63,53.39,1.05,531.99,3.4,overload,fault
conveyor,3.11,6.35,43.38,1.45,218.63,4.3,roller_bearing_failure,warning
conveyor,4.48,7.48,56.67,1.34,203.92,6.43,roller_bearing_failure,fault
conveyor,1.36,8.11,56.52,0.57,200.38,4.17,belt_slip,running
conveyor,2.38,8.37,41.75,1.35,250.91,4.42,roller_bearing_failure,warning
conveyor,2.28,5.87,49.35,1.4,164.52,4.64,roller_bearing_failure,warning
conveyor,3.74,7.42,45.32,1.52,212.86,5.39,roller_bearing_failure,warning
conveyor,4.21,13.24,76.18,0.34,487.5,8.69,jam,fault
conveyor,0.66,5.18,39.04,1.46,259.56,2.66,none,running
conveyor,1.31,7.18,44.59,1.59,236.71,1.9,none,running
conveyor,2.5,12.27,72.31,1.2,287.78,6.4,overload,warning
conveyor,2.35,8.19,108.41,1.62,290.52,4.39,gearbox_overheating,fault
conveyor,1.88,9.43,100.51,1.13,227.19,7.05,gearbox_overheating,fault
conveyor,2.69,8.87,51.64,0.4,215.91,6.73,belt_slip,warning
conveyor,3.09,9.84,49.84,1.35,225.53,4.05,roller_bearing_failure,warning
conveyor,2.69,9.51,40.7,1.48,245.94,12.37,belt_misalignment,fault
conveyor,2.66,8.62,40.25,1.16,164.08,9.28,belt_misalignment,warning
conveyor,0.91,15.2,58.07,0.85,284.92,6.52,overload,fault
conveyor,1.14,13.17,60.48,0.64,230.95,7.88,belt_slip,warning
conveyor,0.54,7.62,44.57,1.68,228.33,1.72,none,running
conveyor,4.92,12.42,90.31,0.34,441.47,8.54,jam,fault
conveyor,5.05,6.67,44.58,1.49,143.19,3.82,roller_bearing_failure,fault
conveyor,3.87,14.43,93.46,0.59,619.54,6.6,jam,fault
conveyor,2.57,18.65,88.8,0.39,483.83,4.84,jam,fault
conveyor,1.05,9.66,45.86,1.16,118.49,3.31,belt_slip,running
conveyor,1.73,14.6,57.07,0.95,355.92,4.62,overload,fault
conveyor,1.3,7.22,47.87,1.04,251.09,6.29,belt_misalignment,warning
conveyor,4.12,17.09,90.61,0.59,517.35,11.18,jam,fault
conveyor,2.24,17.84,56.87,1.16,308.05,7.79,overload,fault
conveyor,1.23,11.35,104.62,1.42,169.67,5.79,overload,fault
conveyor,1.51,9.3,104.91,1.49,284.87,1.79,gearbox_overheating,fault
conveyor,1.16,13.13,71.22,1.07,381.89,2.68,overload,fault
conveyor,0.92,10.48,91.55,1.57,219.47,3.51,gearbox_overheating,fault
conveyor,1.96,11.02,57.5,0.98,393.34,7.1,overload,fault
conveyor,2.53,20.56,70.52,0.05,613.19,5.88,jam,fault
conveyor,3.09,19.46,55.3,0.62,322.59,9.21,jam,fault
conveyor,3,9.76,43.47,1.25,191.45,4.56,roller_bearing_failure,warning
conveyor,2.62,13.63,101.15,1.45,297.68,2.66,gearbox_overheating,fault
conveyor,3.2,13.3,49.66,0.85,355.26,6.39,overload,warning
conveyor,0.91,5.22,45.55,1.41,196.67,1.41,none,running
conveyor,2.24,11.57,47.15,1.1,355.65,1.97,overload,warning
conveyor,5.09,20.15,72.65,0.7,557.89,9.28,jam,fault
conveyor,0.86,6.46,51.36,1.59,260.98,3.82,none,running
conveyor,1.47,9.09,51.01,1.51,195.57,5.09,roller_bearing_failure,running
conveyor,1.63,17.92,78.71,1.22,345.13,6.6,overload,fault
conveyor,1.94,10.41,58.41,0.85,205.19,6.54,gearbox_overheating,warning
conveyor,0.86,7.59,38.86,1.37,125.55,2.26,none,running
conveyor,5.34,19.63,59.51,0.25,606.52,3.18,jam,fault
conveyor,1.02,10.13,57.6,1.28,354.06,4.78,overload,warning
conveyor,2.07,13.36,64.92,1.03,261.47,5.67,belt_slip,warning
conveyor,2.52,13.46,100.74,1.14,303.83,2.1,gearbox_overheating,fault
conveyor,2.25,19.26,73.87,1.08,443.76,2.17,overload,fault
conveyor,2.21,6.89,45.12,1.16,226.49,14.06,belt_misalignment,fault
conveyor,1.75,11.92,92.5,1.52,303.47,6.47,gearbox_overheating,fault
conveyor,3.6,7.69,56.92,1.46,257.08,4.66,roller_bearing_failure,warning
conveyor,1.71,13.2,58.93,1.01,259.23,4.08,overload,warning
conveyor,2.78,7.06,88.8,1.46,248.24,4.08,gearbox_overheating,fault
conveyor,1.91,6.99,48.98,1.31,191.62,12.36,belt_misalignment,fault
conveyor,2.99,16.98,80.42,0,418.23,3.6,jam,fault
conveyor,2.66,9.45,48.48,1.1,205.74,2.75,belt_slip,warning
conveyor,1.68,7.41,51.4,0.81,233.58,6.14,belt_slip,warning
conveyor,2.12,16.91,48.88,1.42,433.21,3.72,overload,fault
conveyor,1.88,9.11,55.3,1.59,276.23,5.99,roller_bearing_failure,running
conveyor,0.99,7.35,45.27,1.43,203.31,2.02,none,running
conveyor,2.28,9.27,88.79,1.29,284.35,3.45,gearbox_overheating,fault
conveyor,1.21,7.81,46.22,1.4,310.16,0.82,none,warning
conveyor,2.28,8.27,49.83,1.1,275.93,12.87,belt_misalignment,fault
conveyor,4.43,16.67,90.34,0.21,424.21,4.43,jam,fault
conveyor,1.14,7.4,41.15,1.46,218.19,4.24,none,running
conveyor,1.38,16.04,75.84,1.35,452.54,5.74,overload,fault
conveyor,0.79,5.96,38.09,1.42,262.25,4.13,none,running
conveyor,3.4,13.3,94.27,0.37,487.92,3.85,jam,fault
conveyor,1.85,10.03,74.7,1.17,372.76,5.15,overload,warning
conveyor,0.72,7.8,48.69,1.35,159.39,4.46,none,running
conveyor,1.67,8.89,64.62,1.16,284.14,8.84,belt_misalignment,warning
conveyor,1.63,7.47,51.6,0.82,207.88,3.26,belt_slip,running
conveyor,1.03,19.83,65.26,0.23,420.68,7.03,jam,fault
conveyor,4.48,8.36,43.79,1.33,240.75,4.59,roller_bearing_failure,fault
conveyor,1.7,7.97,53.55,0.72,177.54,6.56,belt_slip,warning
conveyor,4.08,14.18,62.35,0.46,367.61,5.39,jam,fault
conveyor,4.31,9.13,48.59,1.71,320.58,5.17,overload,fault
conveyor,0.7,6,37.96,1.49,222.63,3.66,none,running
conveyor,2.16,12.02,81.41,1.15,206.28,5.13,gearbox_overheating,fault
conveyor,1.28,10.06,57.59,0.78,430.56,3.19,overload,fault
conveyor,5,15.35,63.47,0,445.14,3.9,jam,fault
conveyor,4.81,21.07,72.11,0.22,527.54,5.67,jam,fault
conveyor,3.2,10.57,57.71,1.26,165.58,6.38,belt_misalignment,warning
conveyor,1.63,11.2,52.99,1.06,318.09,4.84,overload,warning
conveyor,0.54,7.86,39.4,1.42,103.22,3.7,none,running
conveyor,1.07,14.25,62.25,1.03,291.61,2.08,overload,fault
conveyor,2.88,12.15,71.73,1.39,282.48,3.56,gearbox_overheating,warning
conveyor,1.45,11.2,63.87,0.68,173.07,5.66,belt_slip,warning
conveyor,3.35,9.76,42.5,1.59,287.9,11.23,belt_misalignment,fault
conveyor,1.22,13.31,54.37,1.29,445.94,7.09,jam,fault
conveyor,2.05,9.03,59.54,1.24,174.71,13.04,belt_misalignment,fault
conveyor,1.73,7.27,42.27,1.11,239.06,14.31,belt_misalignment,fault
conveyor,2.04,17.14,59.37,0.89,498.02,4.82,overload,fault
conveyor,2.79,14.04,101.74,1.18,191.45,5.9,gearbox_overheating,fault
conveyor,1.32,10.43,57.22,1.27,255.7,6.46,belt_misalignment,warning
conveyor,3.35,7.01,58.56,1.15,234.4,10.79,belt_misalignment,fault
conveyor,1.96,8.87,77.15,1.66,242.23,6.58,gearbox_overheating,warning
conveyor,2.08,14.36,71.3,1.33,290.04,2.86,overload,fault
conveyor,3.67,17.26,83.71,0.46,365.58,6.7,jam,fault
conveyor,3.15,16.61,71.37,0.13,549.8,8.42,jam,fault
conveyor,2.94,8.34,66.85,1.27,286.75,7.04,overload,warning
conveyor,2.03,8.45,47.8,1.36,241.64,13.83,belt_misalignment,fault
conveyor,3.19,14.16,70.82,1.42,230.18,3.31,overload,fault
conveyor,1.25,11.72,70.83,1.32,248.32,4.07,gearbox_overheating,warning
conveyor,0.97,10.11,57.67,0.7,229.82,8.15,belt_slip,warning
conveyor,0.9,7.97,41.21,1.44,189.14,3.25,none,running
conveyor,3.8,15.16,89.62,0.54,427.65,6.38,jam,fault
conveyor,4.33,8.91,58.57,1.39,201.12,2.31,roller_bearing_failure,fault
conveyor,1,6.46,48.8,1.33,157.32,1.24,none,running
conveyor,2.74,12.52,50.24,1.44,401.04,3.91,overload,fault
conveyor,1.63,7.05,37.61,1.64,124.23,2.7,none,running
conveyor,1.36,8.14,42.95,1.67,236.97,2.3,roller_bearing_failure,running
conveyor,0.92,7.88,38.73,1.69,185.03,2.61,none,running
conveyor,3.4,7.29,46.11,1.51,174.89,5.42,roller_bearing_failure,warning
conveyor,2.11,10.06,56.07,0.97,315.16,7.01,overload,warning
conveyor,3.27,13.83,103.12,1.59,198.2,4.08,gearbox_overheating,fault
conveyor,1.06,7.24,38.87,1.36,137.07,4.87,none,running
conveyor,1.1,7.01,38.74,1.51,149.86,3.26,none,running
conveyor,2.43,9.04,54.95,0.7,177.42,6.98,belt_slip,warning
conveyor,3.41,12.22,67.38,0.62,347.91,6.17,jam,warning
conveyor,2.83,10.88,50.61,1.1,258.31,4.31,overload,warning
conveyor,0.94,6.05,49.66,1.35,191.9,0.75,none,running
conveyor,3.12,6.46,42.65,1.46,172.25,3.86,roller_bearing_failure,warning
conveyor,1.99,11.73,46.53,0.55,148.14,5.59,belt_slip,warning
conveyor,2.24,9.93,66.28,1.5,145.88,5.83,gearbox_overheating,warning
conveyor,1.23,7.53,50,1.63,182.28,4.02,none,running
conveyor,2.22,8.99,46.35,1.4,183.98,10.73,belt_misalignment,fault
conveyor,1.61,11.43,65.84,1.56,348.07,4.56,gearbox_overheating,warning
conveyor,0.63,13.34,71.96,0.79,367.86,3.19,overload,warning
conveyor,1.86,6.25,59.02,1.12,452.22,6.28,overload,fault
conveyor,2.16,19.67,69.99,0.27,520.9,4.33,jam,fault
conveyor,4.93,9.43,53.07,1.6,205.88,3.21,roller_bearing_failure,fault
conveyor,3.46,12.34,77.46,0.23,475.08,8.29,jam,fault
conveyor,2.3,15.93,92.59,0.43,650,9.77,jam,fault
conveyor,2.7,9.44,41.35,1.51,222.87,8.28,belt_misalignment,warning
conveyor,3.65,13.02,60.61,0.28,381.61,7.69,jam,fault
conveyor,3.45,9.8,47.2,1.45,198.53,2.79,roller_bearing_failure,warning
conveyor,2.74,7.06,51.06,1.49,273.7,11.42,belt_misalignment,fault
conveyor,1.33,11.46,70.93,1.28,278.87,4.19,overload,warning
conveyor,1.94,10.27,56.66,1.43,247.59,12.64,belt_misalignment,fault
conveyor,5.14,20.26,70.25,0.15,470.95,3.58,jam,fault
conveyor,2.93,19.45,75.22,0.28,326.06,9.63,jam,fault
conveyor,1.96,11.14,44.83,0.78,135.79,6.62,belt_slip,warning
conveyor,2.35,10.91,102.3,1.55,188.48,5.43,gearbox_overheating,fault
conveyor,4.37,12.61,49.27,0.41,442.04,7.94,jam,fault
conveyor,1.26,7.17,59.77,1.26,286.72,12.93,belt_misalignment,fault
conveyor,4.58,9.4,44.94,1.32,187.74,2.5,roller_bearing_failure,fault
conveyor,0.97,6.5,40.59,1.43,115.49,3.81,none,running
conveyor,2.73,14.67,67.65,1.33,575.67,5.38,overload,fault
conveyor,1.26,7.27,46.42,1.3,213.99,10.46,belt_misalignment,fault
conveyor,3.63,7.31,58.89,1.31,151.22,4.35,roller_bearing_failure,warning
conveyor,0.63,7.57,42.56,1.51,131.46,10.23,roller_bearing_failure,fault
conveyor,2.23,8.69,53.78,0.82,174.92,2.07,belt_slip,warning
conveyor,5.43,9.71,61.46,1.4,193.19,1.56,roller_bearing_failure,fault
conveyor,2.3,9.74,57.19,1.38,201.42,5.38,belt_misalignment,warning
conveyor,1.58,9.42,52.7,0.8,284.51,4.43,belt_slip,warning
conveyor,1.33,7.44,61.88,0.45,246.99,4.09,belt_slip,running
conveyor,1.5,9.35,54.12,1.39,261.13,6.66,belt_misalignment,warning
conveyor,4.29,20.44,60.23,0.6,572.15,8.11,jam,fault
conveyor,1.18,5.97,41.81,1.3,129.05,2.5,none,running
conveyor,1.92,15.28,65.41,0.57,570.47,8.02,jam,fault
conveyor,2.88,11,88.61,1.43,293.9,4.6,gearbox_overheating,fault
conveyor,4.42,6.14,55.81,1.4,231.71,2.95,roller_bearing_failure,fault
conveyor,2.1,12.11,64.59,0.58,156.17,4.7,belt_slip,warning
conveyor,2.47,9.2,51.81,1.48,190.24,14.1,overload,fault
conveyor,5.41,13.82,85.62,0.51,553.91,3,jam,fault
conveyor,2.54,11.82,47.22,0.86,275.72,5.79,overload,warning
conveyor,3.55,16.94,88.78,0.16,520.42,8.03,jam,fault
conveyor,3.06,12.82,77.3,1.36,137.43,6.67,gearbox_overheating,warning
conveyor,3.9,6.41,44.34,1.41,237.71,3.59,roller_bearing_failure,warning
conveyor,2.79,6.16,45.73,1.13,229.02,14.28,belt_misalignment,fault
conveyor,2.08,14.55,72.91,1.08,506.28,4.08,overload,fault
conveyor,5.23,19.38,66.77,0.47,574.8,3.67,jam,fault
conveyor,2.27,12,93.72,1.26,145.94,4.46,gearbox_overheating,fault
conveyor,1.05,9.9,55.77,1.48,164.56,5.99,belt_misalignment,running
conveyor,2.92,13.69,56.8,1.12,389.08,6.28,overload,fault
conveyor,2.09,7.43,46.23,1.65,197.13,4.95,roller_bearing_failure,warning
conveyor,2.5,11.78,65.24,0.67,253.59,3.58,belt_slip,warning
conveyor,2.5,17.58,63.43,0.46,433.04,12.13,jam,fault
conveyor,2.48,7.72,49.83,1.21,242.88,12.19,belt_misalignment,fault
conveyor,1.14,11.72,54.77,0.59,198.84,6.24,belt_slip,warning
conveyor,1.73,14.66,63.11,1.45,548.21,7.19,overload,fault
conveyor,3.37,16.83,91.86,0.42,503.99,9.06,jam,fault
conveyor,0.71,6.63,42.69,1.4,183.18,1.69,none,running
conveyor,2.56,21.26,67.48,0.26,456.59,8.39,belt_misalignment,fault
conveyor,4.99,15.46,69.42,0.49,423.68,5.38,jam,fault
conveyor,3.47,8.76,47.93,1.5,239.88,2.03,roller_bearing_failure,warning
conveyor,1.28,9.69,68.48,1.14,385.4,6.47,overload,fault
conveyor,4.23,16.76,73.25,0.43,549.09,3.45,jam,fault
conveyor,2.54,9.54,56.82,1.15,289.36,5.83,belt_misalignment,warning
conveyor,1.24,12.66,70.94,0.83,330.28,5.47,overload,warning
conveyor,1.2,7.18,43.91,1.46,190.61,2.25,none,running
conveyor,0.87,10.18,56.18,1.38,390.57,4.22,none,fault
conveyor,5.2,6.48,44.51,1.48,307.24,6.31,roller_bearing_failure,fault
conveyor,1.77,13.74,62.35,1.37,382.34,3.99,overload,fault
conveyor,5.01,7.42,39.04,1.38,236.36,3.08,roller_bearing_failure,fault
conveyor,1.22,9.24,51.29,1.34,344.85,6.97,belt_misalignment,warning
conveyor,0.59,19.03,66.86,1.13,454.62,4.76,overload,fault
conveyor,2.17,7.91,55.8,1.14,259.65,11.57,belt_misalignment,fault
conveyor,1.57,15.06,59.73,1.16,342.7,1.79,overload,fault
conveyor,0.75,6.47,39.3,1.39,196.34,2.52,none,running
conveyor,1.04,10.92,57.94,1.25,301.71,5.37,belt_misalignment,warning
conveyor,1.17,11.96,61.36,0.54,246.54,4.93,belt_slip,warning
conveyor,2.71,19.66,77.42,0.18,576.99,9.65,jam,fault
conveyor,0.56,15.29,59.12,1.28,564.47,3.44,overload,fault
conveyor,2.33,21.14,73.1,0.34,317.8,6.86,jam,fault
conveyor,1.84,11.38,44.33,1.25,241.66,11.09,belt_misalignment,fault
conveyor,1.74,11.08,51.63,1.26,230.03,14.53,belt_misalignment,fault
conveyor,3.52,8.8,52.1,1.6,173.23,4.31,roller_bearing_failure,warning
conveyor,1.4,9.75,50.42,0.74,258.99,3.86,belt_slip,running
conveyor,2.6,8.2,57.38,1.59,206.37,2.56,roller_bearing_failure,warning
conveyor,0.53,7.34,44.28,1.39,116.45,2.42,none,running
conveyor,2.83,6.75,44.6,1.4,257.83,1.34,roller_bearing_failure,warning
conveyor,6.12,20.17,68.55,0.33,598.25,8.55,jam,fault
conveyor,2.12,10.77,51.57,1.12,240.46,11.39,belt_misalignment,fault
conveyor,1.63,11.2,73.74,1.2,177.02,2.84,gearbox_overheating,warning
conveyor,2.54,16.94,60.29,0.09,498.53,3.56,jam,fault
conveyor,1,6.75,44.74,1.55,237.25,1.44,none,running
conveyor,4.33,6.7,38.83,1.37,277.97,4.02,roller_bearing_failure,fault
conveyor,0.58,5.9,41.46,1.57,234.87,1.46,none,running
conveyor,3.46,14.77,83.04,0.05,444.1,4.17,jam,fault
conveyor,2.82,10.42,62.18,1.6,324.19,6.76,gearbox_overheating,warning
conveyor,1.58,7.53,48.34,0.53,191.28,7.05,belt_slip,warning
conveyor,3.15,10.38,56.22,1.48,141.29,9.65,belt_misalignment,warning
conveyor,0.94,6.69,44.14,1.49,173.89,1.91,none,running
conveyor,1.32,10.58,54.28,1.26,196.13,7.51,belt_misalignment,warning
conveyor,1.04,6.18,41.98,1.62,227.81,3.6,none,running
conveyor,4.21,9.32,50.71,1.27,188.02,2.27,roller_bearing_failure,fault
conveyor,3.21,6.93,59.23,1.38,170.66,3.19,roller_bearing_failure,warning
conveyor,0.48,7.24,45.73,1.7,166.23,3.04,none,running
conveyor,0.86,9.53,53.1,1.41,242.53,9.03,belt_misalignment,warning
conveyor,2.6,17.62,47.17,0.86,493.58,7.36,overload,fault
conveyor,0.56,7.47,47.21,1.28,167.08,2.35,none,running
conveyor,2.79,8.79,86.93,1.56,254.47,2.78,gearbox_overheating,fault
conveyor,4.66,19.4,67.25,0.33,631.62,7.81,jam,fault
conveyor,2.87,6.57,49.65,1.2,249.86,14.43,belt_misalignment,fault
conveyor,2.52,11.21,58.39,0.68,161.44,4.03,belt_slip,warning
conveyor,3.85,20.64,74.86,0.3,597.99,4.25,jam,fault
conveyor,1.07,6.41,40.15,1.39,210.34,3.86,none,running
conveyor,1.14,6.15,43.96,1.59,157.2,3.87,none,running
conveyor,1.38,11.69,55.38,0.59,261.18,4.79,belt_slip,warning
conveyor,0.8,7.64,46.89,1.4,202.4,10.84,belt_misalignment,fault
conveyor,2.94,11.68,48.94,0.75,272.51,3.03,belt_slip,warning
conveyor,1.45,7,46.2,1.55,243.62,2.76,roller_bearing_failure,running
conveyor,2.79,14.03,51.54,1.01,377.78,6.88,overload,fault
conveyor,2.8,10.75,93.47,1.36,296.79,2.77,gearbox_overheating,fault
conveyor,1.84,8.14,56.88,1.17,280.2,7.17,overload,warning
conveyor,2.67,19.1,79.07,0.43,328.5,10.74,jam,fault
conveyor,2.35,9.97,56.9,0.44,153.61,3.26,belt_slip,warning
conveyor,4.31,16.32,81.67,0.3,590.03,11.02,jam,fault
conveyor,4.78,8.27,44.75,1.41,192.84,3.38,roller_bearing_failure,fault
conveyor,1.14,5.99,43.59,1.62,185.03,0.75,none,running
conveyor,4.99,12.79,86.16,0.23,462.73,6.19,jam,fault
conveyor,3.35,13.86,62.67,1.08,359.37,5.11,overload,warning
conveyor,3.25,20.99,62.54,0.56,628.19,9.95,jam,fault
conveyor,0.88,5.46,49.62,1.63,172.1,1.94,none,running
conveyor,0.88,11.36,83.48,1.29,291.67,6.11,gearbox_overheating,fault
conveyor,4.19,19.12,88.09,0.47,314.76,5.22,jam,fault
conveyor,3.81,7.68,46.85,1.66,270.93,5.07,roller_bearing_failure,warning
conveyor,2.47,16.81,53.69,0.43,370.69,5.92,jam,fault
conveyor,1.37,12.28,88.36,1.39,360.67,6.23,belt_misalignment,fault
conveyor,2.69,15.89,50.47,0.94,437.47,2.02,overload,fault
conveyor,1.32,7.47,39.3,1.5,237.91,2.21,none,running
conveyor,1.49,10.1,82.16,1.27,376.09,6.37,gearbox_overheating,fault
conveyor,2.69,20.77,75.53,0.1,392.89,9.65,jam,fault
conveyor,3.39,19.51,55.9,0,382.24,11.8,jam,fault
conveyor,2.66,6.6,47.2,1.23,165.85,14.5,belt_misalignment,fault
conveyor,3.85,20.07,70.04,0,356.54,11.08,jam,fault
conveyor,2.17,6.81,56.56,1.51,222.34,4.3,roller_bearing_failure,warning
conveyor,2.27,11.57,48.8,0.94,263.57,7.5,overload,warning
conveyor,3.62,6.74,40.54,1.51,221.1,1.02,roller_bearing_failure,warning
conveyor,2.63,8.82,72.51,1.36,446.8,3.5,overload,fault
conveyor,3.49,11.92,77.05,0.15,435.75,6.92,jam,fault
conveyor,4.02,16.05,58.83,0.63,352.21,5.26,jam,fault
conveyor,3.46,11.52,73.59,0.82,302.74,6.74,overload,warning
conveyor,1.67,13.73,99.53,1.54,215.07,5.19,gearbox_overheating,fault
conveyor,0.93,5.34,41.34,1.45,169.13,1.71,none,running
conveyor,0.72,6.42,42.7,1.52,258.98,0.92,none,running
conveyor,2.41,7.9,82.21,1.47,135.86,2.98,gearbox_overheating,fault
conveyor,1.75,11.25,77.39,0.78,385.56,6.43,overload,fault
conveyor,2.91,20.38,84.81,0.42,348.25,5.76,jam,fault
conveyor,2.26,17.01,89.59,0.09,377.95,11.98,jam,fault
conveyor,3.1,7.6,47.56,1.4,181.81,3.92,roller_bearing_failure,warning
conveyor,0.95,5.15,43.63,1.51,229.64,1.48,none,running
conveyor,1.39,15.72,66.09,0.12,341.75,5.39,jam,fault
conveyor,0.71,10.46,61.95,1.28,470.28,1.4,overload,fault
conveyor,1.01,5.8,41.98,1.56,158.74,2.38,none,running
conveyor,0.61,5.95,36.02,1.51,149.9,3.79,none,running
conveyor,0.52,11.4,85.1,1.43,357.42,4.27,gearbox_overheating,fault
conveyor,2.69,21.7,82.01,0.59,308.39,11.01,jam,fault
conveyor,3.09,10.42,85.48,1.39,203.15,3.3,gearbox_overheating,fault
conveyor,2.12,13.41,62.37,0.17,490.31,7.7,jam,fault
conveyor,3.14,8.12,62.88,1.41,238.8,3.69,roller_bearing_failure,warning
conveyor,1.1,5.7,40.15,1.47,190,1.91,none,running
conveyor,4.65,6.14,51.91,1.36,280.05,6.86,roller_bearing_failure,fault
conveyor,3.1,7.81,72.6,1.1,346.03,8.31,overload,warning
conveyor,3.2,5.57,50.63,1.5,259.72,5.19,roller_bearing_failure,warning
conveyor,1.96,6.22,56.4,1.54,205.51,14.77,belt_misalignment,fault
conveyor,2.42,18.73,60.34,0.69,355.04,5.75,jam,fault
conveyor,1.41,14.53,65.35,0.93,520.37,4.09,overload,fault
conveyor,2.15,9.87,53.96,1.1,171.82,3.46,belt_slip,warning
conveyor,2.94,10.85,87.58,1.25,307.25,5.69,gearbox_overheating,fault
conveyor,3.46,7.97,54.9,1.27,194.26,8.86,belt_misalignment,warning
conveyor,5.23,12.9,68.95,0.36,416.56,2.79,jam,fault
conveyor,2.49,20.69,85.71,0.43,307.15,3.75,jam,fault
conveyor,2.48,10.75,50.73,1.2,411,1.6,overload,fault
conveyor,2.19,10.31,62.2,0.85,235.38,6.87,belt_slip,warning
conveyor,1.95,8.31,72.34,1.43,217.22,4.01,gearbox_overheating,warning
conveyor,1.52,9.28,83.8,1.52,227.02,4.48,belt_misalignment,fault
conveyor,2.61,9.86,50.94,0.78,222.16,5.53,belt_slip,warning
conveyor,2.62,11.35,108,1.37,286.89,5.69,gearbox_overheating,fault
conveyor,2.41,15.56,79.47,0.52,446.72,3.74,jam,fault
conveyor,1.15,7.19,45.79,0.86,135.3,6.94,belt_slip,warning
conveyor,2.48,7.28,40.01,1.37,174.04,3.61,roller_bearing_failure,warning
conveyor,2.1,7.09,65.32,1.31,171.11,2.77,gearbox_overheating,warning
conveyor,2.27,10.4,73.7,1.49,169.07,2.01,gearbox_overheating,warning
conveyor,2.1,17.7,68.67,0.88,407.35,3.88,overload,fault
conveyor,1.52,12.27,63.28,1.22,334.79,4.29,overload,warning
conveyor,1.69,11.13,53.55,1.09,243.48,13.96,belt_misalignment,fault
conveyor,2.82,6.82,65.62,0.47,131.05,4.5,belt_slip,warning
conveyor,1.92,8.55,93.84,1.29,216.16,4.49,gearbox_overheating,fault
conveyor,2.8,14.85,54.98,0.78,361.12,7.05,overload,fault
conveyor,0.98,5.19,47.51,1.35,230.91,1.56,none,running
conveyor,1.83,11.39,70.75,1.24,325.36,4.45,overload,warning
conveyor,2.9,10.62,72.85,1.48,351.13,6.12,gearbox_overheating,warning
conveyor,1.4,11.07,65.15,1.54,287.53,5.49,gearbox_overheating,warning
conveyor,1.18,13.57,72.9,1.08,444.54,3.77,overload,fault
conveyor,3.07,7.4,62.42,1.51,374.65,1.63,gearbox_overheating,warning
conveyor,0.93,5.51,44.39,1.46,141.67,2.11,none,running
conveyor,1.07,5.38,37.54,1.36,213.31,1.63,none,running
conveyor,1.62,10.88,45.08,0.7,231.02,2.06,belt_slip,warning
conveyor,2.25,11.2,61.78,1.4,236.37,3.53,gearbox_overheating,warning
conveyor,1.72,8.46,40.55,1.39,299.58,6.03,roller_bearing_failure,warning
conveyor,3.24,10.97,66.49,1.5,245.62,4.79,gearbox_overheating,warning
