machine_type,vibration_mm_s,motor_current_A,bearing_temperature_C,suction_pressure_bar,discharge_pressure_bar,flow_rate_lpm,active_failure,status
pump,2.59,16.52,90.47,0.2,0.09,36.97,dry_run,fault
pump,2.95,17.67,63.06,1.05,3.17,87.9,impeller_damage,warning
pump,3.81,17.98,53.77,0.63,2.46,169.19,cavitation,fault
pump,1.15,12.66,51.94,1.06,4.55,230.92,none,running
pump,3.41,13.07,91.92,0.24,0.85,56.83,dry_run,fault
pump,2.3,19.2,72.35,0.53,5.52,53.14,clogging,fault
pump,1.84,13.54,53.81,1.11,4.17,219.18,none,running
pump,1.37,20.91,65.23,0.57,5.2,121.87,clogging,fault
pump,3.12,10.83,68.78,0.48,2.53,156.22,cavitation,fault
pump,1.72,10.04,83.63,0.4,1.15,27.14,dry_run,fault
pump,4.43,17.49,59.51,0.34,2.97,139.9,none,fault
pump,2.8,10.83,55.24,0.58,2.47,156.53,cavitation,warning
pump,2.74,20.6,56.46,0.51,6.13,124.2,clogging,fault
pump,2.71,10.39,72.39,0.4,0.76,72.22,dry_run,fault
pump,1.5,15.66,50.55,1.07,2.66,159.82,seal_leakage,running
pump,2.15,14.1,61.22,0.78,2.23,90.84,impeller_damage,warning
pump,1.23,15.25,51.23,1.22,3.73,243.47,none,running
pump,4.2,13.28,62.2,0.55,2.32,98.78,cavitation,fault
pump,2.47,20.64,70.98,0.69,4.52,94.43,clogging,fault
pump,1.39,12.79,51.31,1.1,3.62,201.42,seal_leakage,running
pump,2.86,13.16,69.57,0.24,0.66,49.51,dry_run,fault
pump,0.8,16.22,61.82,1.02,2.62,144.85,seal_leakage,warning
pump,1.65,9.71,70.48,0.05,1.62,62.91,dry_run,fault
pump,1.73,13.38,55.26,0.94,3.8,218.62,none,running
pump,1.56,13.42,54.88,1.1,2.52,175,seal_leakage,running
pump,2.34,14.71,63.07,1.05,2.57,107.49,impeller_damage,warning
pump,1.19,14.01,65.29,0.76,5.94,127.84,clogging,warning
pump,2.47,12.05,57.45,0.21,3.04,175.86,cavitation,fault
pump,1.92,14.53,65.51,0.42,3.33,153.04,cavitation,fault
pump,3.72,12.55,67.09,0.95,3.94,180.63,bearing_failure,fault
pump,1.81,12.92,52.07,1.21,3.98,237.48,none,running
pump,2.54,20.74,65.74,0.6,6.38,90.49,clogging,fault
pump,3.74,15.54,63,0.89,3.57,225.99,bearing_failure,fault
pump,5.29,17.25,53.46,0.21,3.12,184.98,cavitation,fault
pump,2.78,8.36,86.01,0.21,1.48,41.43,dry_run,fault
pump,2.93,12.7,67.42,0.29,2.15,143.52,cavitation,fault
pump,2.88,10.48,62.02,0.79,2.73,131.76,cavitation,warning
pump,1.75,11.59,56,1.22,3.81,169.24,seal_leakage,running
pump,0.8,13.77,59.14,1.03,2.34,147.01,seal_leakage,warning
pump,1.01,12.08,61.06,0.85,3.28,204.44,seal_leakage,running
pump,1.66,17.91,61.12,0.44,6.16,58.34,clogging,fault
pump,2.68,16.4,70.09,1.04,2.05,65.34,impeller_damage,fault
pump,2.07,15.47,61.36,0.57,3.73,124.21,cavitation,warning
pump,2.46,17.87,69.94,0.8,2.91,74.84,impeller_damage,fault
pump,1.28,11.98,51.26,1.11,4.03,195.77,none,running
pump,2.1,13.83,68.41,1.01,4.41,206.74,bearing_failure,warning
pump,2.04,17.72,69.39,0.41,6.09,125.05,clogging,fault
pump,2.37,14.68,59.7,0.87,4.8,56.82,clogging,fault
pump,1.99,18.84,73.87,0.87,4.21,235.08,bearing_failure,warning
pump,2.02,13.94,56.56,0.95,2.2,90.5,impeller_damage,warning
pump,1.09,16.46,58.43,1.03,5.38,38.65,clogging,fault
pump,2.07,12.81,59.65,1.12,1.42,106.29,none,fault
pump,2.18,10.86,64.52,0.21,2.76,111.84,cavitation,fault
pump,1.8,14,78.04,0.07,1.42,13.39,dry_run,fault
pump,2.3,15.92,62.56,0.26,3.33,177.24,cavitation,fault
pump,3.96,19.5,80.31,0.84,4.4,258.88,bearing_failure,fault
pump,1.51,19.1,64.73,0.85,6.69,59.71,clogging,fault
pump,2.11,11.95,84.35,0.2,1.58,90.95,dry_run,fault
pump,1.43,14.66,56.58,0.95,4.56,218.05,none,running
pump,3.76,13.74,82.91,1.19,3.78,190.37,bearing_failure,fault
pump,1.31,12.44,61.46,0.96,3.52,194.33,seal_leakage,running
pump,1.23,14.83,89.2,0.29,0.88,34.38,dry_run,fault
pump,1.04,11.16,50.7,1.17,4.13,176.82,none,running
pump,2.53,16.54,58.28,0.58,5.61,139.15,clogging,warning
pump,2.16,15,92.16,0.25,0.75,60.26,dry_run,fault
pump,2.26,15.37,73.16,0.06,1.16,51.43,dry_run,fault
pump,2.15,10.91,55.07,0.61,2.92,114.02,cavitation,warning
pump,3.4,18.38,67.2,0.79,1.98,177.35,impeller_damage,warning
pump,3.82,13.85,60.2,0.56,2.31,156.2,cavitation,fault
pump,4.05,16.53,81.79,1.17,3.91,196.5,bearing_failure,fault
pump,1.7,15.6,63.11,1.17,2.65,162.56,seal_leakage,running
pump,1.39,12.93,90.36,0.22,0.24,65,dry_run,fault
pump,3.31,19.85,71.86,0.36,6.15,130.63,clogging,fault
pump,1.64,14.51,48.5,0.85,4.49,267.37,none,running
pump,1.78,11.39,49.79,1.06,4.71,189.34,none,running
pump,1.81,16.37,40.91,0.91,3.95,197.79,bearing_failure,warning
pump,1.89,17.15,57.44,0.93,4.27,213.94,bearing_failure,warning
pump,3.35,9.89,74.01,0.38,0,107.16,dry_run,fault
pump,5.76,18.43,67.38,0.61,2.21,99.31,cavitation,fault
pump,2.52,14.16,59.6,0.76,2.26,82.1,cavitation,warning
pump,1.57,10.93,51.3,0.97,3.76,159.68,seal_leakage,running
pump,1.35,18.49,67.39,0.67,5.66,85.08,clogging,warning
pump,1.52,12.98,60.85,0.75,2.63,89.36,none,warning
pump,2.04,17.26,40.6,1.19,3.73,226.38,bearing_failure,warning
pump,4.59,9.7,57.98,0.53,3.42,120.36,cavitation,fault
pump,1.35,13.02,57.79,1.03,4.82,213.74,none,running
pump,1.47,7.77,48.53,0.99,3.99,206.67,none,running
pump,3.27,11.84,69.77,0.25,1.52,38.41,dry_run,fault
pump,3.8,14.29,81.69,1,3.95,186.67,bearing_failure,fault
pump,3.86,8.3,82.28,0.24,0.59,28,dry_run,fault
pump,1.08,11.47,50.18,1.18,2.42,158.95,seal_leakage,warning
pump,1.67,17.2,58.13,1.07,5.19,162.08,none,warning
pump,4.46,12.43,88.02,0.22,0.93,6.87,dry_run,fault
pump,1.06,12.01,67.81,0.17,0.57,26.54,dry_run,fault
pump,2.39,13.65,71.85,1.1,3.65,225.82,bearing_failure,warning
pump,2.82,17.98,76.78,0.65,6.66,138.45,clogging,fault
pump,2,11.69,47.69,1.04,4.43,231.4,none,running
pump,1.68,9.2,57.22,1.23,3.86,181.76,none,running
pump,1.49,15.92,59.17,0.96,6.08,145.68,clogging,running
pump,1.05,13.18,52.22,1.21,3.99,207.53,none,running
pump,1.51,12.38,56.82,0.93,2.19,177.68,seal_leakage,warning
pump,3.13,12.52,57.78,1.15,3.88,176.02,bearing_failure,warning
pump,5.02,11,59.77,0.34,3.67,138.91,cavitation,fault
pump,4.06,11.25,59.11,0.6,2.34,178.54,cavitation,fault
pump,2.69,16.41,64.54,0.73,2.44,99.31,cavitation,warning
pump,3.29,11.11,68.78,0,0.99,26.68,dry_run,fault
pump,4.68,10.6,63.72,0.45,2.32,178.43,cavitation,fault
pump,1.26,19.43,42.04,1.04,4.38,244.57,bearing_failure,warning
pump,3.77,7.95,68.99,0.45,1.61,17.39,dry_run,fault
pump,2.32,18.34,71.99,0.93,2,103.11,impeller_damage,warning
pump,2.35,13.26,77.81,0.31,0.45,76.16,dry_run,fault
pump,1.05,20.3,60.57,0.84,5.77,101.81,clogging,fault
pump,2.53,12.76,56.06,0.84,3.23,109.35,impeller_damage,warning
pump,2.58,14.75,64.89,0.57,4.32,142.68,clogging,warning
pump,2.59,13.38,67.48,1.02,3.79,210.41,none,warning
pump,2.94,15.68,58.41,0.64,2.24,182.2,cavitation,warning
pump,1.29,25.49,65.9,0.53,6.54,132.41,clogging,fault
pump,3.78,12.82,64.32,0.84,2.18,193.4,cavitation,fault
pump,1.31,19.33,67.52,0.57,6.03,130.72,clogging,warning
pump,1.51,10.08,52.54,1.25,4.21,182.06,none,running
pump,3.5,13.64,60.14,0.88,3.2,180.4,cavitation,warning
pump,3.4,10.85,94.57,0.22,0.15,45.45,dry_run,fault
pump,2.26,9.91,81.91,0.37,0.52,71.35,dry_run,fault
pump,4.88,11.94,57.65,0.44,3.66,103.14,cavitation,fault
pump,3.58,7.41,75.57,0.36,1.19,68.74,dry_run,fault
pump,1.99,14.77,64.83,1.14,3.21,200.73,bearing_failure,running
pump,1.06,13.57,55.71,1.14,4.43,236.07,none,running
pump,2.54,12.96,59.16,1.19,4.08,201.83,bearing_failure,warning
pump,1.69,14.98,59.06,0.93,5.27,167.79,clogging,running
pump,1.2,13.13,51.54,1.07,3.98,257.37,none,running
pump,1.37,14.42,55.4,0.48,3.45,102.35,cavitation,fault
pump,1.59,15.84,59.41,1.13,2.33,106.81,impeller_damage,warning
pump,3.68,14.07,58.36,0.78,2.22,80.43,cavitation,fault
pump,2.73,16.03,90.04,0.06,1.09,55.3,dry_run,fault
pump,3.9,8.62,76.93,0,0.31,0,impeller_damage,fault
pump,2.18,12.16,80.36,0.16,0.81,42.49,dry_run,fault
pump,1.68,12.31,51.78,1.06,3.71,184.5,bearing_failure,running
pump,2.14,12.69,78.84,1.04,3.45,166.26,bearing_failure,fault
pump,3.94,9.91,77.5,0.38,0.08,31.32,dry_run,fault
pump,2.05,17.61,64.18,0.95,4.28,102.48,clogging,warning
pump,1.87,10.27,50.64,0.91,4.64,187.56,none,running
pump,1.48,17.87,61.98,0.88,5.78,53.48,clogging,fault
pump,2.48,13.48,93.96,0.1,1.28,71.26,dry_run,fault
pump,3.23,13.79,59.4,1.02,3.56,218.97,bearing_failure,warning
pump,1.27,11.21,60.1,0.97,4.58,223.13,none,running
pump,5.26,10.86,59.5,0.54,2.68,163.58,cavitation,fault
pump,1.35,13.19,62.59,1.12,3.21,185.61,seal_leakage,running
pump,1.71,11.44,53.49,0.96,3.92,165.88,seal_leakage,running
pump,0.87,14.69,53.02,1.09,4.61,239.35,none,running
pump,2.71,18.43,43.8,0.97,3.57,206.27,bearing_failure,warning
pump,1.67,13.3,60.23,0.91,3.7,207.06,none,running
pump,2.29,8.56,74.67,0.38,1.37,60.02,dry_run,fault
pump,2.33,12.8,68.28,0.95,3.87,176.74,bearing_failure,warning
pump,1.18,15.2,54.45,1.12,4.06,249.57,none,running
pump,4.07,16.83,59,0.71,2.06,168.08,cavitation,fault
pump,3.98,17.51,70.26,0.87,1.66,160.29,impeller_damage,fault
pump,1.57,13.55,61.51,1.17,3.05,143.39,seal_leakage,running
pump,1.12,13.67,57.55,0.98,2.7,200.66,seal_leakage,running
pump,1.54,12.76,51.29,1.05,3.93,198.06,none,running
pump,1.4,8.97,54.35,1.03,4,191,none,running
pump,4.42,15.45,64.98,0.14,1.76,28.07,dry_run,fault
pump,1.68,13.12,58.66,1.03,2.63,198.95,seal_leakage,running
pump,1.51,9.45,58.73,1.14,3.79,187.76,none,running
pump,3.33,13.59,86.7,0.94,3.83,214.64,bearing_failure,fault
pump,2.6,13.34,90.3,0.89,3.99,175.74,bearing_failure,fault
pump,3.48,12.16,82.98,0.36,1.82,42.02,dry_run,fault
pump,4.73,13.48,57.36,0.32,2.82,103.83,cavitation,fault
pump,0.99,12.84,63.87,0.97,3.1,141.06,seal_leakage,running
pump,1.86,14.18,64.51,1.16,2.76,112.39,impeller_damage,warning
pump,3.15,14.13,72.37,1.02,3.8,157.12,bearing_failure,warning
pump,1.76,12.95,61.04,0.81,2.6,183.38,cavitation,running
pump,2.06,11.78,72.75,0.14,0.41,86.01,dry_run,fault
pump,2.92,13.41,67.54,0.4,2.55,90.7,cavitation,fault
pump,2.21,6.78,69.47,0.36,1.65,14.74,dry_run,fault
pump,1.99,16.42,70.43,0.76,5.27,48.36,clogging,fault
pump,1.98,13.61,65.98,0.78,6.53,108.71,clogging,warning
pump,2.08,11.52,49.78,1.17,2.41,121.79,seal_leakage,warning
pump,1.21,13.82,51.89,1.1,3.17,187.34,clogging,running
pump,5.37,13.03,61.46,1.03,3.06,154.18,cavitation,fault
pump,2.33,22.11,71.79,1.04,6.33,52.5,clogging,fault
pump,2,21.75,59.7,0.84,6.11,66.88,clogging,fault
pump,0.97,11.88,58.26,1.04,4.45,228.65,none,running
pump,0.93,12.19,52.84,1.09,4.4,188.43,none,running
pump,1.18,15.91,59.05,0.75,2.6,134.55,cavitation,warning
pump,3.19,14.63,72.42,1,3.74,224.23,bearing_failure,warning
pump,3.81,15.63,80.49,0.38,0.61,47.99,dry_run,fault
pump,2.2,9.97,88.72,0.21,0.7,57.21,dry_run,fault
pump,2.06,20.4,71.3,0.83,6.02,46.27,clogging,fault
pump,1.58,15,31.15,1,4.33,194.97,bearing_failure,running
pump,2.31,12.55,62.07,1.19,4.47,201.26,bearing_failure,warning
pump,2.36,16.74,56.1,0.73,3.11,113.33,cavitation,warning
pump,2.14,17.6,77.33,0.92,5.33,87.8,clogging,fault
pump,0.98,11.38,57.44,1.01,2.86,171.31,seal_leakage,running
pump,1.99,12.75,67.17,0.79,3.34,116.87,impeller_damage,warning
pump,1,10.56,51.21,1.19,3.77,183.65,none,running
pump,3.18,15.9,62.05,0.47,4.61,55.18,clogging,fault
pump,2.15,14.33,70.95,0.41,6.34,80.82,clogging,fault
pump,4.19,17.47,80.15,1.04,3.56,240.31,bearing_failure,fault
pump,1.93,7.09,92.72,0.34,1.66,16.25,dry_run,fault
pump,2.14,10.26,89.9,0.02,1.27,34.06,dry_run,fault
pump,1.6,16.29,53.21,1.01,4.32,235.5,none,warning
pump,3.9,18.35,64.41,0.37,3.05,131.95,cavitation,fault
pump,1.4,12.95,59.01,0.98,2.97,70.16,impeller_damage,fault
pump,0.88,11.36,59.5,0.91,4.64,235.41,none,running
pump,1.18,12.28,73.18,0.38,0.55,24.5,dry_run,fault
pump,1.67,14.33,55.1,1.09,4.4,275.09,none,running
pump,1.58,12.48,59.77,0.99,3.32,158.19,seal_leakage,running
pump,1.78,12.09,54.13,0.31,2.52,104.86,cavitation,fault
pump,0.93,14.77,64.01,0.78,2.7,146.6,seal_leakage,warning
pump,1.56,12.94,49.02,1.02,3.92,218.67,none,running
pump,3.58,12.72,70.63,0.93,3.72,216.76,bearing_failure,fault
pump,4.51,14.83,64.86,0.57,3.18,184.85,cavitation,fault
pump,3.47,14.07,76.53,0.99,3.7,178.07,bearing_failure,fault
pump,1.81,12.59,53.97,1,2.54,202.59,seal_leakage,running
pump,3.85,16.31,64.73,0.52,2.12,161.29,cavitation,fault
pump,2.65,10.89,92.56,0.18,0.53,82.57,dry_run,fault
pump,1.88,17.78,63.45,1.07,3.93,249.81,bearing_failure,warning
pump,2.66,13.2,48.09,1.01,3.62,182.12,bearing_failure,warning
pump,3.43,15.54,54.46,0.25,2.05,198.49,cavitation,fault
pump,2.68,12.45,52.88,0.17,2.92,161.13,cavitation,fault
pump,3.7,13.78,72.46,0.04,1.26,80.5,dry_run,fault
pump,2.17,22.82,61.71,0.48,6.02,107.02,clogging,fault
pump,1.58,12.63,59.31,1.04,3.78,206.94,bearing_failure,running
pump,1.09,11.34,57.22,1.16,3.71,174.89,none,running
pump,1.59,15.22,52.81,0.96,3.01,171.28,seal_leakage,running
pump,2.29,14.32,62.49,1.01,2.8,173.94,seal_leakage,warning
pump,1.43,18.7,69.49,1.02,5.38,89.84,clogging,warning
pump,1.99,16.41,73.72,0.9,6.49,106.32,clogging,warning
pump,1.86,17.84,54.23,0.96,2.24,88.69,impeller_damage,warning
pump,2.97,11.38,71.11,0.97,1.47,130.17,impeller_damage,fault
pump,1.81,17.16,57.31,1.08,2.4,79.89,impeller_damage,fault
pump,3.31,9.81,64.05,0.21,1.95,175.57,cavitation,fault
pump,1.82,21.75,62.16,0.59,4.74,150.89,clogging,fault
pump,2.49,14.85,65.59,0.63,3.24,178.81,cavitation,warning
pump,1.7,16.4,61.48,1.01,2.47,94.34,impeller_damage,warning
pump,2.84,12.75,78.09,0.97,3.66,197.33,bearing_failure,fault
pump,1.83,18.08,51.86,0.85,3.67,209.51,bearing_failure,warning
pump,5.03,17.11,61.21,0.36,3.49,119.56,cavitation,fault
pump,2.87,15.79,77.55,0.84,4.49,95.24,clogging,fault
pump,3.25,15.99,76.73,0.08,0.93,32.91,dry_run,fault
pump,1.68,15.09,43.05,1.09,4.03,183.34,bearing_failure,running
pump,3.48,9.48,68.79,0.02,0.42,80.92,dry_run,fault
pump,2.46,11.8,46.25,0.87,4.01,191.14,bearing_failure,warning
pump,2.29,18.4,70.38,0.38,4.87,110.32,clogging,fault
pump,2.98,11.91,67.66,0.3,0.82,33.69,dry_run,fault
pump,2.88,13.18,64.74,0.65,3.03,94.65,cavitation,warning
pump,1.81,12.74,81.55,0,0.86,0,dry_run,fault
pump,2.06,18.11,61.52,0.83,2.29,168.43,impeller_damage,warning
pump,1.27,15.09,50.4,0.95,4.16,238.45,none,running
pump,1.99,15.55,70.83,0.88,4.06,223.88,bearing_failure,warning
pump,2.19,13.17,73.01,0.99,4.2,170.83,bearing_failure,warning
pump,2.1,11.87,52.98,0.92,2.12,141.22,seal_leakage,warning
pump,3.24,14.79,67.24,0.95,1.69,112.66,impeller_damage,fault
pump,3.88,16.89,64.57,1.2,4.79,221.45,bearing_failure,fault
pump,1.94,14.52,56.45,0.95,4.31,251.92,none,running
pump,2.04,14.64,79.89,0.91,4.12,273.3,bearing_failure,fault
pump,5.07,16.19,60.3,0.51,3.19,165.41,cavitation,fault
pump,4.08,15.79,81.05,0.11,0.81,83.22,dry_run,fault
pump,2.35,9.74,87.33,0.23,0.4,24.16,dry_run,fault
pump,4.31,14.88,55.7,0.46,3.8,106.81,cavitation,fault
pump,1.93,16.09,70.8,0.14,1.01,77.76,dry_run,fault
pump,4.17,15.54,67.73,0.46,2.56,140.45,cavitation,fault
pump,1.74,10.62,51.94,0.91,4.45,169.37,none,running
pump,5,13.43,61.66,0.3,2.63,168.39,cavitation,fault
pump,1.79,21.34,73.66,0.56,5.33,143.34,clogging,fault
pump,2.17,12.22,57.13,1.06,2.53,170.36,seal_leakage,warning
pump,3.05,14.94,64.29,1.13,3.9,192.48,bearing_failure,warning
pump,2.39,9.35,81.9,0.31,0.24,36.88,dry_run,fault
pump,4.38,11.94,56.93,0.37,2.58,161.74,cavitation,fault
pump,3.19,18.35,74.83,1.1,3.56,229.56,bearing_failure,warning
pump,2.55,11.82,49.87,1.21,3.9,174.1,bearing_failure,warning
pump,1.69,15.23,59.92,1.03,3.55,201.61,seal_leakage,running
pump,2.1,16.44,41.48,1.03,3.63,192.29,bearing_failure,warning
pump,2.82,16.51,68.52,1.11,3.69,230.18,bearing_failure,warning
pump,0.79,11.38,49.94,1.04,3.72,150.76,seal_leakage,running
pump,3.01,15.18,73.62,1.11,4.23,261.94,bearing_failure,warning
pump,0.84,12.1,57.97,1.01,3.35,167.84,seal_leakage,running
pump,4.21,15.59,59.93,0.68,2.23,138.32,cavitation,fault
pump,2.02,13.05,42.85,0.88,4.1,161.61,bearing_failure,warning
pump,2.13,13.09,45.69,1.09,4.09,204,bearing_failure,warning
pump,1.15,10.74,55.87,0.99,2.6,187.87,seal_leakage,running
pump,2.99,11.96,53.69,0.89,4.36,190.03,bearing_failure,warning
pump,2.77,16.51,73.22,0.46,1.37,72,dry_run,fault
pump,2.56,13.41,69.28,0.96,3.73,161.01,bearing_failure,warning
pump,3.02,19.49,84.38,0.96,3.94,219.12,bearing_failure,fault
pump,2.47,12.79,89.35,0.79,4.59,177.08,bearing_failure,fault
pump,3.85,15.1,61.66,0.46,2.31,130.24,cavitation,fault
pump,1.15,17.64,41.54,0.91,4.28,226.61,bearing_failure,warning
pump,1.78,18.96,69.13,0.84,6.31,126.29,clogging,warning
pump,1.15,12.85,54.22,1.22,4.12,239.51,none,running
pump,2.42,8.86,83.49,0.07,0.42,18.7,dry_run,fault
pump,1.94,14.85,56.1,1.18,4.32,199.74,none,running
pump,1.5,14.6,92.78,0.17,1.64,47.01,dry_run,fault
pump,1.29,18.59,64.22,1.04,1.9,134.27,impeller_damage,warning
pump,1.77,15.83,72.56,1.09,4.54,214.47,bearing_failure,warning
pump,1.63,12.74,65.41,0.72,2.54,124.77,impeller_damage,warning
pump,0.83,10.72,62.17,0.94,2.86,134.43,seal_leakage,running
pump,3.21,24.82,68.94,0.63,5.01,53.72,clogging,fault
pump,1.13,17.89,73.1,0.76,6.96,69.82,clogging,fault
pump,1.07,16.73,36.49,0.87,3.74,215.36,bearing_failure,warning
pump,1.26,12.24,58.86,1.07,4.1,248.08,none,running
pump,2.8,16.63,60.53,1.1,3.87,224.42,bearing_failure,warning
pump,0.81,17.62,72.7,0.52,6.6,99.26,clogging,warning
pump,2.69,18.13,71.87,0.78,5.08,94.45,clogging,warning
pump,1.02,13.26,48.16,1.11,3.86,246.56,none,running
pump,1.57,10.97,54.47,0.93,2.58,161.48,seal_leakage,running
pump,1.62,12.04,48.8,1.14,4.01,262.41,none,running
pump,1.95,11.27,52.1,1.11,3.14,214.08,seal_leakage,running
pump,1.96,16.81,59.45,0.67,3.64,147.4,cavitation,warning
pump,4.15,17.69,58.26,0.23,3.2,112.3,cavitation,fault
pump,1.81,12.48,61.95,1.03,4.42,190.5,bearing_failure,running
pump,1.24,13.24,49.75,1.01,4.16,234.98,none,running
pump,1.52,15.57,51.32,1.01,4.73,254.7,none,running
pump,3.1,13.89,68.01,0.94,3.67,214.94,bearing_failure,warning
pump,1.83,16.9,73.23,0.64,4.36,78.22,clogging,fault
pump,1.27,11.56,57.52,0.84,2.51,175.37,impeller_damage,running
pump,1.79,15.5,57.74,1.04,3.08,149.79,seal_leakage,running
pump,1.9,13.73,37.95,0.79,3.66,187.98,bearing_failure,warning
pump,1.99,11.45,53.68,0.85,4.55,269.13,none,running
pump,1.89,16.83,69.71,1.12,2.53,121.08,impeller_damage,warning
pump,4.27,14.22,58.14,0.5,2.43,123.23,cavitation,fault
pump,2.28,22.59,67.41,0.83,6.1,153.12,clogging,fault
pump,1.13,11.99,58.04,1.1,4.72,206.22,none,running
pump,1.34,12.33,57.1,1.14,3.97,208.88,none,running
pump,5.75,15.9,60.99,0.52,3.47,88.72,cavitation,fault
pump,2.66,12.22,63.75,1.01,1.35,103.22,impeller_damage,fault
pump,1.28,13.72,53.79,1.16,4.59,231.19,none,running
pump,2.32,20.75,71.69,0.97,4.54,124.7,clogging,fault
pump,2.7,11.84,79.82,0.2,1.32,21,dry_run,fault
pump,1.9,11.14,54.86,0.53,1.78,71.59,cavitation,fault
pump,1.48,13.89,56.38,1.07,4.45,231.96,none,running
pump,1.77,11.59,38.8,1.07,4.33,181.46,bearing_failure,running
pump,2.59,11.56,60.07,0.69,2.38,93.24,cavitation,warning
pump,1.97,13.59,66.85,0.68,2.21,141.41,impeller_damage,warning
pump,2.32,12.65,84.15,0.46,0.99,27.88,dry_run,fault
pump,2.99,18.22,67.89,0.4,5.62,135.32,clogging,fault
pump,1.87,13.61,52.78,1.2,3.87,186.35,none,running
pump,1.31,20.87,76.38,0.35,6.1,63.68,clogging,fault
pump,1.04,11.54,48.39,0.91,4.68,204.92,none,running
pump,3.1,14.4,66.83,0.87,4.4,215,bearing_failure,warning
pump,1.77,16.61,58.55,1.08,3.14,138.69,impeller_damage,warning
pump,1.36,18.83,59.54,0.44,4.51,57.44,clogging,fault
pump,1.35,11.53,60.06,1,3.91,239.49,none,running
pump,4.95,9.78,71.22,0.31,1.09,34.82,dry_run,fault
pump,2.74,22.15,76.4,0.62,5.52,59.65,clogging,fault
pump,2.99,15.04,67.29,1.02,4.21,240.7,bearing_failure,warning
pump,3.04,14.22,60.41,1.13,3.85,243.39,bearing_failure,warning
pump,3.71,13.19,74.75,0.29,0.95,1.63,dry_run,fault
pump,1.45,8.84,55.85,1.02,3.27,171.3,seal_leakage,running
pump,3.55,10.7,66.24,0.51,3.47,165.9,cavitation,fault
pump,1.65,13.68,54.33,1.12,3.59,178.51,bearing_failure,running
pump,1.98,24.61,57.72,0.51,4.75,90.2,clogging,fault
pump,3.66,14.12,61.47,0.78,3.36,148.73,cavitation,fault
pump,0.65,17.65,78.03,0.82,6.45,51.89,clogging,fault
pump,3.93,14.26,81.48,0.83,3.96,208.07,bearing_failure,fault
pump,3.32,15.63,64.67,1.03,2.37,162.14,impeller_damage,warning
pump,1.78,15.75,63.04,1.18,3.77,230.63,bearing_failure,running
pump,2.4,11.67,60.87,1.01,3.5,209.68,seal_leakage,warning
pump,0.83,14.65,57.79,1.01,2.76,183.43,seal_leakage,running
pump,5.28,13.07,67.38,0.21,3.54,185.49,cavitation,fault
pump,1.18,13.46,52.29,1.12,2.32,170.99,seal_leakage,warning
pump,1.67,13.82,53.79,0.99,3.64,240.63,none,running
pump,2.75,13.53,59.11,0.72,2.74,92.22,cavitation,warning
pump,3.58,15.32,58.85,0.39,2.62,152.29,cavitation,fault
pump,1.77,14.08,62.9,0.79,2.3,132.25,impeller_damage,warning
pump,0.99,12.46,60.93,1.22,3.84,264.13,none,running
pump,2.65,14.06,57.74,0.14,3.69,90.03,cavitation,fault
pump,3.73,6.68,77.2,0.22,0.98,66.75,dry_run,fault
pump,1.13,15.14,62.47,0.87,2.82,198.8,seal_leakage,running
pump,2.48,14.9,71.49,0.46,4.57,137.65,clogging,fault
pump,1.53,19.59,78.92,0.94,5.04,80.67,clogging,fault
pump,0.53,14.77,65.69,1.05,3.29,132.62,impeller_damage,warning
pump,1.98,16.65,61.25,0.83,2.69,193.92,impeller_damage,warning
pump,5.54,12.24,53.75,0.48,3.94,164.52,cavitation,fault
pump,1.42,12,59.21,1.03,2.95,130.81,seal_leakage,running
pump,1.49,13.37,54.56,0.99,4.55,255.77,none,running
pump,1.82,17.83,72.43,0.77,2.57,154.88,impeller_damage,warning
pump,1.66,19.28,60.27,0.85,1.99,144.36,impeller_damage,warning
pump,2.65,10.55,76.4,0.25,0.83,0,dry_run,fault
pump,1.95,10.63,55.09,0.95,2.24,192.49,seal_leakage,warning
pump,2.31,16.52,65.86,0.77,2.32,144.25,impeller_damage,warning
pump,1.42,20.58,68.93,0.58,4.42,150.42,clogging,fault
pump,3.43,14.97,70.53,0.29,0.97,38.78,dry_run,fault
pump,2.07,11.95,59.66,0.95,2.52,128.2,seal_leakage,warning
pump,1.81,11.34,52.09,1.24,4.63,244.88,none,running
pump,2.75,20.71,62.97,0.96,6.77,41.48,clogging,fault
pump,2.17,16.28,60.28,0.64,5.16,73.61,clogging,fault
pump,3.66,11.46,88.38,0.35,0.12,21.98,dry_run,fault
pump,2.59,14.45,74.24,0.9,6.55,80.57,clogging,warning
pump,1.55,13.12,66.55,1.09,1.86,80.48,impeller_damage,warning
pump,1.04,16.75,56.85,0.93,2.4,173.05,seal_leakage,warning
pump,3.05,14.9,85.56,1.21,4.38,179.69,bearing_failure,fault
pump,1.75,22.84,66.92,0.38,6.11,103.07,clogging,fault
pump,2.87,14.77,60.46,0.59,5.99,116.93,clogging,warning
pump,3.17,17,76.5,0.97,3.79,199.51,bearing_failure,fault
pump,0.81,17.04,36.71,0.96,4.49,235.05,bearing_failure,warning
pump,2.03,13.52,86.67,0.95,3.74,209.59,bearing_failure,fault
pump,1.91,15.06,60,0.65,2.18,92.44,impeller_damage,warning
pump,1.71,14.46,52.23,0.98,4.09,246.47,none,running
pump,1.88,16.18,54.81,1.05,2.35,147.94,seal_leakage,warning
pump,3.86,16.23,60.26,0.8,3.68,104.87,cavitation,fault
